ID;ROW_NUMBER;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;PLANT;TYPE;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;CUSTOMER_NUMBER;COUNTRY;CITY;POSTAL_CODE;REGION;AREA;DISTRIBUTION_CHANNEL;SCORE_0;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8;SCORE_9;SCORE_10
.1~9912;9912;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~9913;9913;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~9914;9914;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~9915;9915;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~9916;9916;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;1;1;1
.1~9917;9917;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~9918;9918;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;2
.1~9919;9919;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;1;1;0;0
.1~9920;9920;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~9921;9921;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;0;0;0
.1~9922;9922;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~9923;9923;4;7;04-juil;06/02/2021 00:00;8;37;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;0;0;0;0;0
.1~9924;9924;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;2;1;0
.1~9925;9925;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;1;2;2;1;0;0
.1~9926;9926;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;1;1;0;0
.1~9927;9927;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~9928;9928;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;1;1;1;0;0
.1~9929;9929;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~9930;9930;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;1;0;0
.1~9931;9931;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~9932;9932;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;0
.1~9933;9933;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;1;1;0;0;0
.1~9934;9934;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;1;0;0
.1~9935;9935;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~9936;9936;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;0;0;0;0;0
.1~9937;9937;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;1;1;0;0
.1~9938;9938;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~9939;9939;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~9940;9940;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~9941;9941;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~9942;9942;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T04;Cheese;Trading Goods;T04;;Cheese;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~9943;9943;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~9944;9944;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;0
.1~9945;9945;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~9946;9946;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~9947;9947;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~9948;9948;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~9949;9949;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~9950;9950;4;8;04-août;07/02/2021 00:00;8;38;G5;Buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~9951;9951;4;8;04-août;07/02/2021 00:00;8;38;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~9952;9952;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;1;2;1
.1~9953;9953;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;1;1;0
.1~9954;9954;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;2;2;0
.1~9955;9955;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;1;1;0;0;0
.1~9956;9956;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~9957;9957;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~9958;9958;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;1;1;2;1;0;0;0
.1~9959;9959;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~9960;9960;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~9961;9961;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;0;0;0;0
.1~9962;9962;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~9963;9963;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;0;2;3
.1~9964;9964;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;0;2;3
.1~9965;9965;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;0;0;0;0;0
.1~9966;9966;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;1;1;2;1;0;0;0;0
.1~9967;9967;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;1;2;2
.1~9968;9968;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~9969;9969;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;1;2;2;1;0;0;0
.1~9970;9970;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;1;1;0;0
.1~9971;9971;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T04;Cheese;Trading Goods;T04;;Cheese;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~9972;9972;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~9973;9973;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~9974;9974;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~9975;9975;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~9976;9976;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~9977;9977;4;9;04-sept;08/02/2021 00:00;8;39;G5;Buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;1;1;0
.1~9978;9978;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~9979;9979;4;9;04-sept;08/02/2021 00:00;8;39;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;1;0;0;0
.1~9980;9980;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;1;2;1
.1~9981;9981;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~9982;9982;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;1;1;1;1;0;0
.1~9983;9983;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;1;2;2;1;0;0;0;0
.1~9984;9984;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;1;1;1;1;0;0;0
.1~9985;9985;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;2;2;1;0;0
.1~9986;9986;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~9987;9987;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~9988;9988;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~9989;9989;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~9990;9990;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~9991;9991;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;1;0;0;0
.1~9992;9992;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~9993;9993;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;1;2
.1~9994;9994;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;1;0;0;0
.1~9995;9995;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;0;1
.1~9996;9996;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~9997;9997;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;2;2;1
.1~9998;9998;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;1;2;2;1;0;0;0
.1~9999;9999;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;1;0
.1~10000;10000;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T04;Cheese;Trading Goods;T04;;Cheese;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;0
.1~10001;10001;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~10002;10002;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~10003;10003;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~10004;10004;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;0;0;0;0
.1~10005;10005;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~10006;10006;4;10;04-oct;09/02/2021 00:00;8;40;G5;Buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~10007;10007;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~10008;10008;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~10009;10009;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;1;0;0;0
.1~10010;10010;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~10011;10011;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~10012;10012;4;10;04-oct;09/02/2021 00:00;8;40;G5;Non-buyer;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~10013;10013;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~10014;10014;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;1;2;2;1;0;0;0
.1~10015;10015;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;1;1;1;1;0;0;0
.1~10016;10016;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;1;1;1;0;0
.1~10017;10017;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;1;0;0;0
.1~10018;10018;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;2;2
.1~10019;10019;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;1;0;0
.1~10020;10020;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~10021;10021;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~10022;10022;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;1;0;0
.1~10023;10023;5;1;05-janv;10/02/2021 00:00;9;41;G5;Non-buyer;GG-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;0;0;0
