ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~894;894;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;42;-42
.1~895;895;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;21;-21
.1~896;896;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;20;-20
.1~897;897;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;61;-61
.1~898;898;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;24;-24
.1~899;899;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;40;-40
.1~900;900;B5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;26;-26
.1~901;901;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;915;915
.1~902;902;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;97;97
.1~903;903;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;940;940
.1~904;904;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;227;227
.1~905;905;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;236;236
.1~906;906;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;162;162
.1~907;907;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;64;-64
.1~908;908;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;26;-26
.1~909;909;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;48;-48
.1~910;910;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;48;-48
.1~911;911;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;80;-80
.1~912;912;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;24;-24
.1~913;913;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;27;-27
.1~914;914;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;57;-57
.1~915;915;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;32;-32
.1~916;916;B5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;42;-42
.1~917;917;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;56;-56
.1~918;918;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;41;-41
.1~919;919;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;30;-30
.1~920;920;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~921;921;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;34;-34
.1~922;922;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;31;-31
.1~923;923;B5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;35;-35
.1~924;924;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;295;295
.1~925;925;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;915;-915
.1~926;926;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;355;355
.1~927;927;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;265;265
.1~928;928;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;33;33
.1~929;929;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;16;16
.1~930;930;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;48;48
.1~931;931;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;97;-97
.1~932;932;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;313;313
.1~933;933;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;314;314
.1~934;934;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;940;-940
.1~935;935;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;313;313
.1~936;936;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;113;113
.1~937;937;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;227;-227
.1~938;938;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;71;71
.1~939;939;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;43;43
.1~940;940;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;98;98
.1~941;941;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;83;83
.1~942;942;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;55;55
.1~943;943;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;236;-236
.1~944;944;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;27;27
.1~945;945;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;108;108
.1~946;946;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;27;27
.1~947;947;B5;03;02;03/02;22/01/2021 00:00;5;22;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;162;-162
.1~948;948;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;237;-237
.1~949;949;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;72;-72
.1~950;950;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;68;-68
.1~951;951;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;56;-56
.1~952;952;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;313;-313
.1~953;953;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;83;-83
.1~954;954;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;108;-108
.1~955;955;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;18;-18
.1~956;956;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;29;-29
.1~957;957;B5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;82;-82
.1~958;958;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;135;-135
.1~959;959;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;107;-107
.1~960;960;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;20;-20
.1~961;961;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;51;-51
.1~962;962;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;5;-5
.1~963;963;B5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;26;-26
.1~964;964;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;11;-11
.1~965;965;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;48;-48
.1~966;966;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;68;-68
.1~967;967;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;25;-25
.1~968;968;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;26;-26
.1~969;969;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;59;-59
.1~970;970;B5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;26;-26
.1~971;971;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;88;-88
.1~972;972;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;68;-68
.1~973;973;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;55;-55
.1~974;974;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;52;-52
.1~975;975;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;23;-23
.1~976;976;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;18;-18
.1~977;977;B5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;67;-67
.1~978;978;B5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;143;-143
.1~979;979;B5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;2;-2
