ID;ROW_NUMBER;SALES_ORGANIZATION;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;SALES_ORDER_NUMBER;LINE_ITEM;STORAGE_LOCATION;REGION;AREA;CITY;COUNTRY;POSTAL_CODE;CUSTOMER_NUMBER;DISTRIBUTION_CHANNEL;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;QUANTITY;QUANTITY_DELIVERED;UNIT;NET_PRICE;NET_VALUE;COST;CURRENCY;CONTRIBUTION_MARGIN;CONTRIBUTION_MARGIN_PCT
.1~5640;5640;G5;08;05;08/05;16/03/2021 00:00;15;75;13190;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;64;1536;1390,32;EUR;145,68;0,09
.1~5639;5639;G5;08;05;08/05;16/03/2021 00:00;15;75;13190;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;38;38;ST;64;2432;2201,34;EUR;230,66;0,09
.1~5626;5626;G5;08;04;08/04;15/03/2021 00:00;15;74;13160;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;26;26;ST;65;1690;1506,18;EUR;183,82;0,11
.1~5623;5623;G5;08;04;08/04;15/03/2021 00:00;15;74;13150;2;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;65;2340;2085,48;EUR;254,52;0,11
.1~5622;5622;G5;08;04;08/04;15/03/2021 00:00;15;74;13150;5;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;37;37;ST;65;2405;2143,41;EUR;261,59;0,11
.1~5621;5621;G5;08;04;08/04;15/03/2021 00:00;15;74;13134;2;03;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;65;1885;1679,97;EUR;205,03;0,11
.1~5615;5615;G5;08;03;08/03;14/03/2021 00:00;15;73;13098;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;68;2380;2027,55;EUR;352,45;0,15
.1~5611;5611;G5;08;03;08/03;14/03/2021 00:00;15;73;13105;2;03;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;68;1972;1679,97;EUR;292,03;0,15
.1~5610;5610;G5;08;03;08/03;14/03/2021 00:00;15;73;13105;1;03;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;33;33;ST;68;2244;1911,69;EUR;332,31;0,15
.1~5604;5604;G5;08;02;08/02;13/03/2021 00:00;15;72;13087;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;27;27;ST;68;1836;1564,11;EUR;271,89;0,15
.1~5595;5595;G5;08;01;08/01;12/03/2021 00:00;15;71;13056;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;66;2112;1856;EUR;256;0,12
.1~5585;5585;G5;07;10;07/10;11/03/2021 00:00;14;70;13008;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;66;1848;1624;EUR;224;0,12
.1~5584;5584;G5;07;10;07/10;11/03/2021 00:00;14;70;13008;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;20;20;ST;66;1320;1160;EUR;160;0,12
.1~5573;5573;G5;07;09;07/09;10/03/2021 00:00;14;69;12968;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;66;1914;1682;EUR;232;0,12
.1~5572;5572;G5;07;09;07/09;10/03/2021 00:00;14;69;12963;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1334;EUR;184;0,12
.1~5566;5566;G5;07;09;07/09;10/03/2021 00:00;14;69;12976;5;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;66;1914;1682;EUR;232;0,12
.1~5565;5565;G5;07;09;07/09;10/03/2021 00:00;14;69;12986;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1798;EUR;248;0,12
.1~5555;5555;G5;07;08;07/08;09/03/2021 00:00;14;68;12929;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1334;EUR;184;0,12
.1~5554;5554;G5;07;08;07/08;09/03/2021 00:00;14;68;12934;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;27;27;ST;66;1782;1566;EUR;216;0,12
.1~5551;5551;G5;07;07;07/07;08/03/2021 00:00;14;67;12890;2;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;66;2310;2030;EUR;280;0,12
.1~5550;5550;G5;07;07;07/07;08/03/2021 00:00;14;67;12890;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;25;25;ST;66;1650;1450;EUR;200;0,12
.1~5547;5547;G5;07;07;07/07;08/03/2021 00:00;14;67;12905;1;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;66;2112;1856;EUR;256;0,12
.1~5538;5538;G5;07;06;07/06;07/03/2021 00:00;14;66;12867;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;66;2376;2088;EUR;288;0,12
.1~5532;5532;G5;07;05;07/05;06/03/2021 00:00;13;65;12829;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;66;1848;1624;EUR;224;0,12
.1~5527;5527;G5;07;05;07/05;06/03/2021 00:00;13;65;12841;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1798;EUR;248;0,12
.1~5526;5526;G5;07;04;07/04;05/03/2021 00:00;13;64;12805;3;03W;Nrth Rhine Westfalia;West;ESSEN;Germany;45128;80304;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;66;2112;1856;EUR;256;0,12
.1~5523;5523;G5;07;04;07/04;05/03/2021 00:00;13;64;12794;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;66;2310;2030;EUR;280;0,12
.1~5522;5522;G5;07;04;07/04;05/03/2021 00:00;13;64;12798;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;66;1584;1392;EUR;192;0,12
.1~5515;5515;G5;07;03;07/03;04/03/2021 00:00;13;63;12762;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1798;EUR;248;0,12
.1~5514;5514;G5;07;03;07/03;04/03/2021 00:00;13;63;12762;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1334;EUR;184;0,12
.1~5513;5513;G5;07;03;07/03;04/03/2021 00:00;13;63;12769;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1798;EUR;248;0,12
.1~5503;5503;G5;07;02;07/02;03/03/2021 00:00;13;62;12736;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;66;1848;1624;EUR;224;0,12
.1~5499;5499;G5;07;01;07/01;02/03/2021 00:00;13;61;12704;6;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;64;1536;1392;EUR;144;0,09
.1~5498;5498;G5;07;01;07/01;02/03/2021 00:00;13;61;12704;9;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;GG-T05;Butter;Trading Goods;T05;;Butter;37;37;ST;64;2368;2146;EUR;222;0,09
.1~5488;5488;G5;07;01;07/01;02/03/2021 00:00;13;61;12697;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;64;1792;1624;EUR;168;0,09
.1~5487;5487;G5;07;01;07/01;02/03/2021 00:00;13;61;12690;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;64;2240;2030;EUR;210;0,09
.1~5483;5483;G5;07;01;07/01;02/03/2021 00:00;13;61;12717;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;64;2304;2088;EUR;216;0,09
.1~5482;5482;G5;07;01;07/01;02/03/2021 00:00;13;61;12717;3;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;64;1792;1624;EUR;168;0,09
.1~5481;5481;G5;07;01;07/01;02/03/2021 00:00;13;61;12711;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;64;1792;1624;EUR;168;0,09
.1~5474;5474;G5;06;10;06/10;01/03/2021 00:00;12;60;12671;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;64;2304;2088;EUR;216;0,09
.1~5473;5473;G5;06;10;06/10;01/03/2021 00:00;12;60;12666;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;38;38;ST;64;2432;2204;EUR;228;0,09
.1~5471;5471;G5;06;10;06/10;01/03/2021 00:00;12;60;12677;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;30;30;ST;64;1920;1740;EUR;180;0,09
.1~5470;5470;G5;06;10;06/10;01/03/2021 00:00;12;60;12685;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;64;1472;1334;EUR;138;0,09
.1~5469;5469;G5;06;10;06/10;01/03/2021 00:00;12;60;12685;1;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;30;30;ST;64;1920;1740;EUR;180;0,09
.1~5454;5454;G5;06;09;06/09;28/02/2021 00:00;12;59;12644;3;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;64;2304;2077,92;EUR;226,08;0,1
.1~5453;5453;G5;06;09;06/09;28/02/2021 00:00;12;59;12644;4;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;64;2240;2020,2;EUR;219,8;0,1
.1~5452;5452;G5;06;09;06/09;28/02/2021 00:00;12;59;12635;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;64;1792;1616,16;EUR;175,84;0,1
.1~5438;5438;G5;06;08;06/08;27/02/2021 00:00;12;58;12606;3;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;65;1495;1327,56;EUR;167,44;0,11
.1~5436;5436;G5;06;07;06/07;26/02/2021 00:00;12;57;12572;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1385,28;EUR;174,72;0,11
.1~5417;5417;G5;06;04;06/04;23/02/2021 00:00;11;54;12462;1;03W;Nrth Rhine Westfalia;West;ESSEN;Germany;45128;80304;16;GG-T05;Butter;Trading Goods;T05;;Butter;25;25;ST;65;1625;1451,25;EUR;173,75;0,11
.1~5407;5407;G5;06;03;06/03;22/02/2021 00:00;11;53;12420;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1625,4;EUR;194,6;0,11
.1~5401;5401;G5;06;03;06/03;22/02/2021 00:00;11;53;12412;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;4;4;ST;65;260;232,2;EUR;27,8;0,11
.1~5395;5395;G5;06;02;06/02;21/02/2021 00:00;11;52;12404;2;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1625,4;EUR;194,6;0,11
.1~5389;5389;G5;06;02;06/02;21/02/2021 00:00;11;52;12381;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;65;2080;1857,6;EUR;222,4;0,11
.1~5388;5388;G5;06;02;06/02;21/02/2021 00:00;11;52;12381;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;27;27;ST;65;1755;1567,35;EUR;187,65;0,11
.1~5385;5385;G5;06;02;06/02;21/02/2021 00:00;11;52;12399;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;65;1885;1683,45;EUR;201,55;0,11
.1~5384;5384;G5;06;02;06/02;21/02/2021 00:00;11;52;12387;3;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;30;30;ST;65;1950;1741,5;EUR;208,5;0,11
.1~5383;5383;G5;06;02;06/02;21/02/2021 00:00;11;52;12387;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1393,2;EUR;166,8;0,11
.1~5378;5378;G5;06;01;06/01;20/02/2021 00:00;11;51;12364;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;26;26;ST;66;1716;1509,3;EUR;206,7;0,12
.1~5370;5370;G5;05;10;05/10;19/02/2021 00:00;10;50;12332;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;66;1584;1393,2;EUR;190,8;0,12
.1~5369;5369;G5;05;10;05/10;19/02/2021 00:00;10;50;12326;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;66;2310;2031,75;EUR;278,25;0,12
.1~5368;5368;G5;05;10;05/10;19/02/2021 00:00;10;50;12348;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;33;33;ST;66;2178;1915,65;EUR;262,35;0,12
.1~5367;5367;G5;05;10;05/10;19/02/2021 00:00;10;50;12338;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1799,55;EUR;246,45;0,12
.1~5361;5361;G5;05;10;05/10;19/02/2021 00:00;10;50;12332;3;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;30;30;ST;66;1980;1741,5;EUR;238,5;0,12
.1~5360;5360;G5;05;10;05/10;19/02/2021 00:00;10;50;12332;2;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;66;2376;2089,8;EUR;286,2;0,12
.1~5351;5351;G5;05;09;05/09;18/02/2021 00:00;10;49;12284;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;34;34;ST;66;2244;1973,7;EUR;270,3;0,12
.1~5350;5350;G5;05;09;05/09;18/02/2021 00:00;10;49;12293;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1335,15;EUR;182,85;0,12
.1~5349;5349;G5;05;09;05/09;18/02/2021 00:00;10;49;12293;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;34;34;ST;66;2244;1973,7;EUR;270,3;0,12
.1~5342;5342;G5;05;09;05/09;18/02/2021 00:00;10;49;12300;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;27;27;ST;66;1782;1567,35;EUR;214,65;0,12
.1~5332;5332;G5;05;08;05/08;17/02/2021 00:00;10;48;12261;2;03;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;66;2046;1799,55;EUR;246,45;0,12
.1~5331;5331;G5;05;08;05/08;17/02/2021 00:00;10;48;12261;3;03;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;66;1848;1625,4;EUR;222,6;0,12
.1~5330;5330;G5;05;08;05/08;17/02/2021 00:00;10;48;12267;1;03;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;66;2310;2031,75;EUR;278,25;0,12
.1~5329;5329;G5;05;08;05/08;17/02/2021 00:00;10;48;12254;1;03;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;66;2112;1857,6;EUR;254,4;0,12
.1~5322;5322;G5;05;06;05/06;15/02/2021 00:00;10;46;12197;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1349,41;EUR;168,59;0,11
.1~5321;5321;G5;05;06;05/06;15/02/2021 00:00;10;46;12190;4;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;18;18;ST;66;1188;1056,06;EUR;131,94;0,11
.1~5320;5320;G5;05;06;05/06;15/02/2021 00:00;10;46;12190;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;26;26;ST;66;1716;1525,42;EUR;190,58;0,11
.1~5316;5316;G5;05;06;05/06;15/02/2021 00:00;10;46;12183;4;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;66;1914;1701,43;EUR;212,57;0,11
.1~5315;5315;G5;05;06;05/06;15/02/2021 00:00;10;46;12183;5;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;30;30;ST;66;1980;1760,1;EUR;219,9;0,11
.1~5314;5314;G5;05;06;05/06;15/02/2021 00:00;10;46;12183;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;66;1518;1349,41;EUR;168,59;0,11
.1~5307;5307;G5;05;05;05/05;14/02/2021 00:00;9;45;12167;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;65;2080;1877,44;EUR;202,56;0,1
.1~5302;5302;G5;05;04;05/04;13/02/2021 00:00;9;44;12114;2;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;65;2340;2112,12;EUR;227,88;0,1
.1~5295;5295;G5;05;04;05/04;13/02/2021 00:00;9;44;12131;2;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;29;29;ST;65;1885;1701,43;EUR;183,57;0,1
.1~5291;5291;G5;05;04;05/04;13/02/2021 00:00;9;44;12122;1;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1408,08;EUR;151,92;0,1
.1~5290;5290;G5;05;04;05/04;13/02/2021 00:00;9;44;12122;3;03;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1408,08;EUR;151,92;0,1
.1~5286;5286;G5;05;03;05/03;12/02/2021 00:00;9;43;12095;3;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;65;2080;1877,44;EUR;202,56;0,1
.1~5283;5283;G5;05;03;05/03;12/02/2021 00:00;9;43;12079;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;37;37;ST;65;2405;2170,79;EUR;234,21;0,1
.1~5282;5282;G5;05;03;05/03;12/02/2021 00:00;9;43;12088;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5281;5281;G5;05;03;05/03;12/02/2021 00:00;9;43;12079;4;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;35;ST;65;2275;2053,45;EUR;221,55;0,1
.1~5280;5280;G5;05;03;05/03;12/02/2021 00:00;9;43;12079;5;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;65;2080;1877,44;EUR;202,56;0,1
.1~5273;5273;G5;05;03;05/03;12/02/2021 00:00;9;43;12071;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1408,08;EUR;151,92;0,1
.1~5268;5268;G5;05;02;05/02;11/02/2021 00:00;9;42;12061;2;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5262;5262;G5;05;02;05/02;11/02/2021 00:00;9;42;12036;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;18;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5257;5257;G5;05;02;05/02;11/02/2021 00:00;9;42;12055;4;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;38;38;ST;65;2470;2229,46;EUR;240,54;0,1
.1~5256;5256;G5;05;02;05/02;11/02/2021 00:00;9;42;12055;5;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;10;ST;65;2275;2053,45;EUR;221,55;0,1
.1~5252;5252;G5;05;02;05/02;11/02/2021 00:00;9;42;12043;2;03;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;65;1495;1349,41;EUR;145,59;0,1
.1~5251;5251;G5;05;02;05/02;11/02/2021 00:00;9;42;12055;5;03;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;35;25;ST;65;2275;2053,45;EUR;221,55;0,1
.1~5250;5250;G5;05;02;05/02;11/02/2021 00:00;9;42;12036;4;03;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5249;5249;G5;05;02;05/02;11/02/2021 00:00;9;42;12036;1;03;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;10;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5242;5242;G5;05;01;05/01;10/02/2021 00:00;9;41;12000;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;36;36;ST;65;2340;2112,12;EUR;227,88;0,1
.1~5239;5239;G5;05;01;05/01;10/02/2021 00:00;9;41;12023;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;38;38;ST;65;2470;2229,46;EUR;240,54;0,1
.1~5229;5229;G5;04;10;04/10;09/02/2021 00:00;8;40;11973;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;65;2015;1818,77;EUR;196,23;0,1
.1~5228;5228;G5;04;10;04/10;09/02/2021 00:00;8;40;11973;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;33;33;ST;65;2145;1936,11;EUR;208,89;0,1
.1~5223;5223;G5;04;10;04/10;09/02/2021 00:00;8;40;11992;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;GG-T05;Butter;Trading Goods;T05;;Butter;24;24;ST;65;1560;1408,08;EUR;151,92;0,1
.1~5222;5222;G5;04;10;04/10;09/02/2021 00:00;8;40;11983;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;37;37;ST;65;2405;2170,79;EUR;234,21;0,1
.1~5211;5211;G5;04;09;04/09;08/02/2021 00:00;8;39;11954;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;GG-T05;Butter;Trading Goods;T05;;Butter;32;32;ST;65;2080;1877,44;EUR;202,56;0,1
.1~5206;5206;G5;04;09;04/09;08/02/2021 00:00;8;39;11942;2;03N;Bremen;North;BREMEN;Germany;28197;80296;16;GG-T05;Butter;Trading Goods;T05;;Butter;28;28;ST;65;1820;1642,76;EUR;177,24;0,1
.1~5192;5192;G5;04;08;04/08;07/02/2021 00:00;8;38;11904;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;GG-T05;Butter;Trading Goods;T05;;Butter;25;25;ST;65;1625;1466,75;EUR;158,25;0,1
.1~5188;5188;G5;04;08;04/08;07/02/2021 00:00;8;38;11914;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;GG-T05;Butter;Trading Goods;T05;;Butter;23;23;ST;65;1495;1349,41;EUR;145,59;0,1
.1~5184;5184;G5;04;07;04/07;06/02/2021 00:00;8;37;11878;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;GG-T05;Butter;Trading Goods;T05;;Butter;31;31;ST;65;2015;1833,65;EUR;181,35;0,09
