ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;INVENTORY_OPENING_BALANCE;UNIT
.1~1182;1182;A5;05;10;05/10;19/02/2021 00:00;10;50;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~1228;1228;A5;06;02;06/02;21/02/2021 00:00;11;52;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~1279;1279;A5;06;04;06/04;23/02/2021 00:00;11;54;03N;AA-T01;Milk;Trading Goods;T01;;Milk;450;ST
.1~980;980;A5;05;01;05/01;10/02/2021 00:00;9;41;03W;AA-T02;Cream;Trading Goods;T02;;Cream;205;ST
.1~982;982;A5;05;01;05/01;10/02/2021 00:00;9;41;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~959;959;A5;04;10;04/10;09/02/2021 00:00;8;40;03W;AA-T05;Butter;Trading Goods;T05;;Butter;148;ST
.1~698;698;A5;03;10;03/10;30/01/2021 00:00;6;30;03;AA-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~565;565;A5;03;04;03/04;24/01/2021 00:00;5;24;03S;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~609;609;A5;03;06;03/06;26/01/2021 00:00;6;26;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;294;ST
.1~617;617;A5;03;06;03/06;26/01/2021 00:00;6;26;03S;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~645;645;A5;03;07;03/07;27/01/2021 00:00;6;27;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;242;ST
.1~457;457;A5;02;10;02/10;20/01/2021 00:00;4;20;03;AA-T01;Milk;Trading Goods;T01;;Milk;367;ST
.1~3668;3668;B5;08;02;08/02;13/03/2021 00:00;15;72;03W;BB-T02;Cream;Trading Goods;T02;;Cream;50;ST
.1~3670;3670;B5;08;02;08/02;13/03/2021 00:00;15;72;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;69;ST
.1~3679;3679;B5;08;03;08/03;14/03/2021 00:00;15;73;03N;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~3131;3131;B5;05;10;05/10;19/02/2021 00:00;10;50;03N;BB-T05;Butter;Trading Goods;T05;;Butter;204;ST
.1~3134;3134;B5;05;10;05/10;19/02/2021 00:00;10;50;03S;BB-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~3144;3144;B5;05;10;05/10;19/02/2021 00:00;10;50;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80;ST
.1~3190;3190;B5;06;02;06/02;21/02/2021 00:00;11;52;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~2662;2662;B5;03;10;03/10;30/01/2021 00:00;6;30;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;195;ST
.1~2729;2729;B5;04;03;04/03;02/02/2021 00:00;7;33;03S;BB-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~2458;2458;B5;03;02;03/02;22/01/2021 00:00;5;22;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;188;ST
.1~2497;2497;B5;03;04;03/04;24/01/2021 00:00;5;24;03;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~2565;2565;B5;03;06;03/06;26/01/2021 00:00;6;26;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;307;ST
.1~2371;2371;B5;02;08;02/08;18/01/2021 00:00;4;18;03W;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~5829;5829;C5;09;01;09/01;22/03/2021 00:00;17;81;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~5309;5309;C5;06;10;06/10;01/03/2021 00:00;12;60;03;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5049;5049;C5;05;09;05/09;18/02/2021 00:00;10;49;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;14;ST
.1~5119;5119;C5;06;02;06/02;21/02/2021 00:00;11;52;03N;CC-T01;Milk;Trading Goods;T01;;Milk;388;ST
.1~4914;4914;C5;05;03;05/03;12/02/2021 00:00;9;43;03S;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;152;ST
.1~4802;4802;C5;04;09;04/09;08/02/2021 00:00;8;39;03;CC-T02;Cream;Trading Goods;T02;;Cream;126;ST
.1~4808;4808;C5;04;09;04/09;08/02/2021 00:00;8;39;03N;CC-T02;Cream;Trading Goods;T02;;Cream;101;ST
.1~4579;4579;C5;03;09;03/09;29/01/2021 00:00;6;29;03W;CC-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~4585;4585;C5;03;10;03/10;30/01/2021 00:00;6;30;03;CC-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~4611;4611;C5;04;01;04/01;31/01/2021 00:00;7;31;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~4680;4680;C5;04;03;04/03;02/02/2021 00:00;7;33;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;83;ST
.1~4684;4684;C5;04;04;04/04;03/02/2021 00:00;7;34;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;201;ST
.1~4423;4423;C5;03;03;03/03;23/01/2021 00:00;5;23;03N;CC-T01;Milk;Trading Goods;T01;;Milk;248;ST
.1~4230;4230;C5;02;05;02/05;15/01/2021 00:00;3;15;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;71;ST
.1~4241;4241;C5;02;05;02/05;15/01/2021 00:00;3;15;03S;CC-T05;Butter;Trading Goods;T05;;Butter;156;ST
.1~4171;4171;C5;02;02;02/02;12/01/2021 00:00;3;12;03W;CC-T01;Milk;Trading Goods;T01;;Milk;309;ST
.1~7639;7639;D5;08;06;08/06;17/03/2021 00:00;16;76;03N;DD-T01;Milk;Trading Goods;T01;;Milk;466;ST
.1~7754;7754;D5;09;01;09/01;22/03/2021 00:00;17;81;03;DD-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~7491;7491;D5;07;10;07/10;11/03/2021 00:00;14;70;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;256;ST
.1~7494;7494;D5;07;10;07/10;11/03/2021 00:00;14;70;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~7497;7497;D5;07;10;07/10;11/03/2021 00:00;14;70;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;251;ST
.1~7611;7611;D5;08;05;08/05;16/03/2021 00:00;15;75;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;1196;ST
.1~7137;7137;D5;06;05;06/05;24/02/2021 00:00;11;55;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;350;ST
.1~7256;7256;D5;06;10;06/10;01/03/2021 00:00;12;60;03N;DD-T02;Cream;Trading Goods;T02;;Cream;70;ST
.1~6989;6989;D5;05;09;05/09;18/02/2021 00:00;10;49;03;DD-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~7028;7028;D5;05;10;05/10;19/02/2021 00:00;10;50;03W;DD-T02;Cream;Trading Goods;T02;;Cream;44;ST
.1~7119;7119;D5;06;04;06/04;23/02/2021 00:00;11;54;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;400;ST
.1~6869;6869;D5;05;04;05/04;13/02/2021 00:00;9;44;03;DD-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~6966;6966;D5;05;08;05/08;17/02/2021 00:00;10;48;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~6730;6730;D5;04;08;04/08;07/02/2021 00:00;8;38;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;181;ST
.1~6608;6608;D5;04;03;04/03;02/02/2021 00:00;7;33;03N;DD-T02;Cream;Trading Goods;T02;;Cream;46;ST
.1~6334;6334;D5;03;01;03/01;21/01/2021 00:00;5;21;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;166;ST
.1~6423;6423;D5;03;05;03/05;25/01/2021 00:00;5;25;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~6426;6426;D5;03;05;03/05;25/01/2021 00:00;5;25;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;160;ST
.1~6211;6211;D5;02;06;02/06;16/01/2021 00:00;4;16;03W;DD-T01;Milk;Trading Goods;T01;;Milk;350;ST
.1~6306;6306;D5;02;10;02/10;20/01/2021 00:00;4;20;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;160;ST
.1~6014;6014;D5;01;08;01/08;08/01/2021 00:00;2;8;03S;DD-T02;Cream;Trading Goods;T02;;Cream;128;ST
.1~9566;9566;E5;08;05;08/05;16/03/2021 00:00;15;75;03S;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9642;9642;E5;08;08;08/08;19/03/2021 00:00;16;78;03S;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;278;ST
.1~9446;9446;E5;07;10;07/10;11/03/2021 00:00;14;70;03S;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9448;9448;E5;07;10;07/10;11/03/2021 00:00;14;70;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;119;ST
.1~9537;9537;E5;08;04;08/04;15/03/2021 00:00;15;74;03N;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~9077;9077;E5;06;05;06/05;24/02/2021 00:00;11;55;03;EE-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~8928;8928;E5;05;08;05/08;17/02/2021 00:00;10;48;03W;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;100;ST
.1~8798;8798;E5;05;03;05/03;12/02/2021 00:00;9;43;03S;EE-T02;Cream;Trading Goods;T02;;Cream;48;ST
.1~8640;8640;E5;04;06;04/06;05/02/2021 00:00;8;36;03W;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;45;ST
.1~8566;8566;E5;04;03;04/03;02/02/2021 00:00;7;33;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;270;ST
.1~8114;8114;E5;02;05;02/05;15/01/2021 00:00;3;15;03;EE-T02;Cream;Trading Goods;T02;;Cream;279;ST
.1~8175;8175;E5;02;07;02/07;17/01/2021 00:00;4;17;03S;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;174;ST
.1~8196;8196;E5;02;08;02/08;18/01/2021 00:00;4;18;03N;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~8235;8235;E5;02;10;02/10;20/01/2021 00:00;4;20;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~8257;8257;E5;03;01;03/01;21/01/2021 00:00;5;21;03;EE-T01;Milk;Trading Goods;T01;;Milk;1207;ST
.1~7946;7946;E5;01;08;01/08;08/01/2021 00:00;2;8;03;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~7948;7948;E5;01;08;01/08;08/01/2021 00:00;2;8;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;67;ST
.1~8070;8070;E5;02;03;02/03;13/01/2021 00:00;3;13;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;25;ST
.1~8081;8081;E5;02;03;02/03;13/01/2021 00:00;3;13;03S;EE-T05;Butter;Trading Goods;T05;;Butter;90;ST
.1~8099;8099;E5;02;04;02/04;14/01/2021 00:00;3;14;03N;EE-T05;Butter;Trading Goods;T05;;Butter;140;ST
.1~11641;11641;F5;09;01;09/01;22/03/2021 00:00;17;81;03;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~11488;11488;F5;08;04;08/04;15/03/2021 00:00;15;74;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;60;ST
.1~11212;11212;F5;07;03;07/03;04/03/2021 00:00;13;63;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11328;11328;F5;07;07;07/07;08/03/2021 00:00;14;67;03W;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;14;ST
.1~11332;11332;F5;07;08;07/08;09/03/2021 00:00;14;68;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11100;11100;F5;06;08;06/08;27/02/2021 00:00;12;58;03N;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;60;ST
.1~11105;11105;F5;06;08;06/08;27/02/2021 00:00;12;58;03S;FF-T05;Butter;Trading Goods;T05;;Butter;6;ST
.1~10915;10915;F5;05;10;05/10;19/02/2021 00:00;10;50;03W;FF-T01;Milk;Trading Goods;T01;;Milk;44;ST
.1~11006;11006;F5;06;04;06/04;23/02/2021 00:00;11;54;03S;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10817;10817;F5;05;06;05/06;15/02/2021 00:00;10;46;03S;FF-T05;Butter;Trading Goods;T05;;Butter;23;ST
.1~10838;10838;F5;05;07;05/07;16/02/2021 00:00;10;47;03S;FF-T02;Cream;Trading Goods;T02;;Cream;33;ST
.1~10564;10564;F5;04;06;04/06;05/02/2021 00:00;8;36;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10604;10604;F5;04;07;04/07;06/02/2021 00:00;8;37;03W;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10686;10686;F5;05;01;05/01;10/02/2021 00:00;9;41;03;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;590;ST
.1~10404;10404;F5;03;09;03/09;29/01/2021 00:00;6;29;03N;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~10320;10320;F5;03;05;03/05;25/01/2021 00:00;5;25;03W;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;160;ST
.1~10154;10154;F5;02;09;02/09;19/01/2021 00:00;4;19;03;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10187;10187;F5;02;10;02/10;20/01/2021 00:00;4;20;03N;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~10197;10197;F5;02;10;02/10;20/01/2021 00:00;4;20;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~9908;9908;F5;01;08;01/08;08/01/2021 00:00;2;8;03W;FF-T02;Cream;Trading Goods;T02;;Cream;200;ST
.1~10034;10034;F5;02;04;02/04;14/01/2021 00:00;3;14;03;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~13460;13460;G5;08;05;08/05;16/03/2021 00:00;15;75;03W;GG-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~13505;13505;G5;08;07;08/07;18/03/2021 00:00;16;77;03S;GG-T05;Butter;Trading Goods;T05;;Butter;64;ST
.1~13294;13294;G5;07;08;07/08;09/03/2021 00:00;14;68;03W;GG-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~13301;13301;G5;07;09;07/09;10/03/2021 00:00;14;69;03;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~13312;13312;G5;07;09;07/09;10/03/2021 00:00;14;69;03S;GG-T04;Cheese;Trading Goods;T04;;Cheese;150;ST
.1~13340;13340;G5;07;10;07/10;11/03/2021 00:00;14;70;03W;GG-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~13271;13271;G5;07;07;07/07;08/03/2021 00:00;14;67;03W;GG-T05;Butter;Trading Goods;T05;;Butter;147;ST
.1~12999;12999;G5;06;06;06/06;25/02/2021 00:00;12;56;03S;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;251;ST
.1~13048;13048;G5;06;08;06/08;27/02/2021 00:00;12;58;03S;GG-T04;Cheese;Trading Goods;T04;;Cheese;128;ST
.1~12823;12823;G5;05;09;05/09;18/02/2021 00:00;10;49;03N;GG-T01;Milk;Trading Goods;T01;;Milk;454;ST
.1~12638;12638;G5;05;01;05/01;10/02/2021 00:00;9;41;03S;GG-T02;Cream;Trading Goods;T02;;Cream;78;ST
.1~12697;12697;G5;05;04;05/04;13/02/2021 00:00;9;44;03;GG-T01;Milk;Trading Goods;T01;;Milk;535;ST
.1~12758;12758;G5;05;06;05/06;15/02/2021 00:00;10;46;03S;GG-T02;Cream;Trading Goods;T02;;Cream;2;ST
.1~12772;12772;G5;05;07;05/07;16/02/2021 00:00;10;47;03;GG-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~12791;12791;G5;05;07;05/07;16/02/2021 00:00;10;47;03W;GG-T05;Butter;Trading Goods;T05;;Butter;106;ST
.1~12629;12629;G5;05;01;05/01;10/02/2021 00:00;9;41;03;GG-T05;Butter;Trading Goods;T05;;Butter;527;ST
.1~12635;12635;G5;05;01;05/01;10/02/2021 00:00;9;41;03N;GG-T05;Butter;Trading Goods;T05;;Butter;86;ST
.1~12036;12036;G5;02;06;02/06;16/01/2021 00:00;4;16;03N;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;218;ST
.1~12074;12074;G5;02;08;02/08;18/01/2021 00:00;4;18;03;GG-T02;Cream;Trading Goods;T02;;Cream;773;ST
.1~12076;12076;G5;02;08;02/08;18/01/2021 00:00;4;18;03;GG-T04;Cheese;Trading Goods;T04;;Cheese;568;ST
.1~12109;12109;G5;02;09;02/09;19/01/2021 00:00;4;19;03S;GG-T01;Milk;Trading Goods;T01;;Milk;124;ST
.1~12116;12116;G5;02;09;02/09;19/01/2021 00:00;4;19;03W;GG-T02;Cream;Trading Goods;T02;;Cream;200;ST
.1~11833;11833;G5;01;08;01/08;08/01/2021 00:00;2;8;03;GG-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~11921;11921;G5;02;01;02/01;11/01/2021 00:00;3;11;03S;GG-T05;Butter;Trading Goods;T05;;Butter;128;ST
.1~11939;11939;G5;02;02;02/02;12/01/2021 00:00;3;12;03N;GG-T05;Butter;Trading Goods;T05;;Butter;170;ST
.1~15411;15411;H5;08;06;08/06;17/03/2021 00:00;16;76;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~15456;15456;H5;08;07;08/07;18/03/2021 00:00;16;77;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;31;ST
.1~15460;15460;H5;08;08;08/08;19/03/2021 00:00;16;78;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;217;ST
.1~15486;15486;H5;08;09;08/09;20/03/2021 00:00;16;79;03;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~15242;15242;H5;07;09;07/09;10/03/2021 00:00;14;69;03;HH-T02;Cream;Trading Goods;T02;;Cream;271;ST
.1~15291;15291;H5;08;01;08/01;12/03/2021 00:00;15;71;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~15359;15359;H5;08;03;08/03;14/03/2021 00:00;15;73;03W;HH-T05;Butter;Trading Goods;T05;;Butter;99;ST
.1~15085;15085;H5;07;02;07/02;03/03/2021 00:00;13;62;03S;HH-T01;Milk;Trading Goods;T01;;Milk;50;ST
.1~15103;15103;H5;07;03;07/03;04/03/2021 00:00;13;63;03N;HH-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~15172;15172;H5;07;06;07/06;07/03/2021 00:00;14;66;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;254;ST
.1~15178;15178;H5;07;06;07/06;07/03/2021 00:00;14;66;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;77;ST
.1~14905;14905;H5;06;05;06/05;24/02/2021 00:00;11;55;03;HH-T01;Milk;Trading Goods;T01;;Milk;727;ST
.1~15052;15052;H5;07;01;07/01;02/03/2021 00:00;13;61;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;154;ST
.1~14779;14779;H5;05;09;05/09;18/02/2021 00:00;10;49;03W;HH-T01;Milk;Trading Goods;T01;;Milk;27;ST
.1~14843;14843;H5;06;02;06/02;21/02/2021 00:00;11;52;03N;HH-T05;Butter;Trading Goods;T05;;Butter;166;ST
.1~14455;14455;H5;04;06;04/06;05/02/2021 00:00;8;36;03N;HH-T01;Milk;Trading Goods;T01;;Milk;460;ST
.1~14558;14558;H5;04;10;04/10;09/02/2021 00:00;8;40;03S;HH-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~14565;14565;H5;04;10;04/10;09/02/2021 00:00;8;40;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;40;ST
.1~14277;14277;H5;03;08;03/08;28/01/2021 00:00;6;28;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;150;ST
.1~14303;14303;H5;03;09;03/09;29/01/2021 00:00;6;29;03W;HH-T05;Butter;Trading Goods;T05;;Butter;26;ST
.1~14183;14183;H5;03;04;03/04;24/01/2021 00:00;5;24;03W;HH-T05;Butter;Trading Goods;T05;;Butter;26;ST
.1~14226;14226;H5;03;06;03/06;26/01/2021 00:00;6;26;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;200;ST
.1~14041;14041;H5;02;09;02/09;19/01/2021 00:00;4;19;03;HH-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~13921;13921;H5;02;04;02/04;14/01/2021 00:00;3;14;03;HH-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~5;5;A5;01;01;01/01;01/01/2021 00:00;1;1;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~70;70;A5;01;03;01/03;03/01/2021 00:00;1;3;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~125;125;A5;01;06;01/06;06/01/2021 00:00;2;6;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~2035;2035;B5;01;04;01/04;04/01/2021 00:00;1;4;03W;BB-T01;Milk;Trading Goods;T01;;Milk;500;ST
.1~4002;4002;C5;01;05;01/05;05/01/2021 00:00;1;5;03S;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~7865;7865;E5;01;04;01/04;04/01/2021 00:00;1;4;03S;EE-T05;Butter;Trading Goods;T05;;Butter;130;ST
.1~7896;7896;E5;01;05;01/05;05/01/2021 00:00;1;5;03W;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;100;ST
.1~9808;9808;F5;01;04;01/04;04/01/2021 00:00;1;4;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11679;11679;G5;01;01;01/01;01/01/2021 00:00;1;1;03S;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~11799;11799;G5;01;06;01/06;06/01/2021 00:00;2;6;03S;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;240;ST
.1~13702;13702;H5;01;04;01/04;04/01/2021 00:00;1;4;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;100;ST
.1~13711;13711;H5;01;05;01/05;05/01/2021 00:00;1;5;03N;HH-T01;Milk;Trading Goods;T01;;Milk;55;ST
.1~1842;1842;A5;08;07;08/07;18/03/2021 00:00;16;77;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;124;ST
.1~1664;1664;A5;07;10;07/10;11/03/2021 00:00;14;70;03N;AA-T02;Cream;Trading Goods;T02;;Cream;280;ST
.1~1773;1773;A5;08;04;08/04;15/03/2021 00:00;15;74;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;74;ST
.1~1498;1498;A5;07;03;07/03;04/03/2021 00:00;13;63;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~1537;1537;A5;07;05;07/05;06/03/2021 00:00;13;65;03;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~1563;1563;A5;07;06;07/06;07/03/2021 00:00;14;66;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1598;1598;A5;07;07;07/07;08/03/2021 00:00;14;67;03S;AA-T02;Cream;Trading Goods;T02;;Cream;75;ST
.1~1298;1298;A5;06;05;06/05;24/02/2021 00:00;11;55;03;AA-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~1362;1362;A5;06;07;06/07;26/02/2021 00:00;12;57;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;251;ST
.1~1417;1417;A5;06;10;06/10;01/03/2021 00:00;12;60;03;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~1443;1443;A5;07;01;07/01;02/03/2021 00:00;13;61;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1172;1172;A5;05;09;05/09;18/02/2021 00:00;10;49;03W;AA-T02;Cream;Trading Goods;T02;;Cream;368;ST
.1~1052;1052;A5;05;04;05/04;13/02/2021 00:00;9;44;03W;AA-T02;Cream;Trading Goods;T02;;Cream;388;ST
.1~842;842;A5;04;06;04/06;05/02/2021 00:00;8;36;03;AA-T02;Cream;Trading Goods;T02;;Cream;2;ST
.1~848;848;A5;04;06;04/06;05/02/2021 00:00;8;36;03N;AA-T02;Cream;Trading Goods;T02;;Cream;213;ST
.1~877;877;A5;04;07;04/07;06/02/2021 00:00;8;37;03S;AA-T01;Milk;Trading Goods;T01;;Milk;113;ST
.1~954;954;A5;04;10;04/10;09/02/2021 00:00;8;40;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;149;ST
.1~378;378;A5;02;06;02/06;16/01/2021 00:00;4;16;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;104;ST
.1~429;429;A5;02;08;02/08;18/01/2021 00:00;4;18;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;134;ST
.1~190;190;A5;01;08;01/08;08/01/2021 00:00;2;8;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~3733;3733;B5;08;05;08/05;16/03/2021 00:00;15;75;03S;BB-T01;Milk;Trading Goods;T01;;Milk;453;ST
.1~3771;3771;B5;08;07;08/07;18/03/2021 00:00;16;77;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~3565;3565;B5;07;08;07/08;09/03/2021 00:00;14;68;03S;BB-T01;Milk;Trading Goods;T01;;Milk;326;ST
.1~3590;3590;B5;07;09;07/09;10/03/2021 00:00;14;69;03S;BB-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~3654;3654;B5;08;02;08/02;13/03/2021 00:00;15;72;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~3719;3719;B5;08;04;08/04;15/03/2021 00:00;15;74;03W;BB-T05;Butter;Trading Goods;T05;;Butter;159;ST
.1~3528;3528;B5;07;06;07/06;07/03/2021 00:00;14;66;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;76;ST
.1~3262;3262;B5;06;05;06/05;24/02/2021 00:00;11;55;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;243;ST
.1~2936;2936;B5;05;02;05/02;11/02/2021 00:00;9;42;03N;BB-T02;Cream;Trading Goods;T02;;Cream;1;ST
.1~2977;2977;B5;05;04;05/04;13/02/2021 00:00;9;44;03;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~3019;3019;B5;05;05;05/05;14/02/2021 00:00;9;45;03W;BB-T01;Milk;Trading Goods;T01;;Milk;111;ST
.1~2778;2778;B5;04;05;04/05;04/02/2021 00:00;7;35;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;71;ST
.1~2731;2731;B5;04;03;04/03;02/02/2021 00:00;7;33;03W;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~2510;2510;B5;03;04;03/04;24/01/2021 00:00;5;24;03S;BB-T02;Cream;Trading Goods;T02;;Cream;70;ST
