ID;ROW_NUMBER;COMPANY_CODE;SALES_ORGANIZATION;SIM_ROUND;SIM_PERIOD;MATERIAL_DESCRIPTION;DISTRIBUTION_CHANNEL;AREA;QUANTITY;UNIT;AVERAGE_PRICE;NET_VALUE;CURRENCY
.1~200;200;A5;Company;03;6;Ice Cream;16;West;61;ST;48;2928;EUR
.1~204;204;A5;Company;03;6;Milk;16;South;64;ST;32;2048;EUR
.1~206;206;A5;Company;03;6;Milk;16;West;106;ST;32;3392;EUR
.1~210;210;A5;Company;03;6;Yoghurt;16;South;294;ST;31;9114;EUR
.1~212;212;A5;Company;03;6;Yoghurt;16;West;258;ST;31;7998;EUR
.1~216;216;A5;Company;04;7;Butter;16;South;0;;0;0;
.1~218;218;A5;Company;04;7;Butter;16;West;32;ST;70;2240;EUR
.1~224;224;A5;Company;04;7;Cheese;16;West;57;ST;88;5016;EUR
.1~226;226;A5;Company;04;7;Cream;16;North;75;ST;79;5925;EUR
.1~232;232;A5;Company;04;7;Ice Cream;16;North;77;ST;48;3696;EUR
.1~234;234;A5;Company;04;7;Ice Cream;16;South;119;ST;48;5712;EUR
.1~236;236;A5;Company;04;7;Ice Cream;16;West;0;;0;0;
.1~238;238;A5;Company;04;7;Milk;16;North;64;ST;32;2048;EUR
.1~240;240;A5;Company;04;7;Milk;16;South;0;;0;0;
.1~242;242;A5;Company;04;7;Milk;16;West;0;;0;0;
.1~244;244;A5;Company;04;7;Yoghurt;16;North;0;;0;0;
.1~246;246;A5;Company;04;7;Yoghurt;16;South;198;ST;31;6138;EUR
.1~254;254;A5;Company;04;8;Butter;16;West;35;ST;70;2450;EUR
.1~262;262;A5;Company;04;8;Cream;16;North;52;ST;79;4108;EUR
.1~268;268;A5;Company;04;8;Ice Cream;16;North;73;ST;48;3504;EUR
.1~272;272;A5;Company;04;8;Ice Cream;16;West;44;ST;48;2112;EUR
.1~276;276;A5;Company;04;8;Milk;16;South;114;ST;32;3648;EUR
.1~282;282;A5;Company;04;8;Yoghurt;16;South;0;;0;0;
.1~290;290;A5;Company;05;9;Butter;16;West;0;;0;0;
.1~292;292;A5;Company;05;9;Cheese;16;North;51;ST;88;4488;EUR
.1~296;296;A5;Company;05;9;Cheese;16;West;59;ST;88;5192;EUR
.1~306;306;A5;Company;05;9;Ice Cream;16;South;50;ST;48;2400;EUR
.1~310;310;A5;Company;05;9;Milk;16;North;389;ST;32;12448;EUR
.1~332;332;A5;Company;05;10;Cheese;16;West;221;ST;88;19448;EUR
.1~340;340;A5;Company;05;10;Ice Cream;16;North;219;ST;48;10512;EUR
.1~342;342;A5;Company;05;10;Ice Cream;16;South;0;;0;0;
.1~344;344;A5;Company;05;10;Ice Cream;16;West;83;ST;48;3984;EUR
.1~348;348;A5;Company;05;10;Milk;16;South;0;;0;0;
.1~354;354;A5;Company;05;10;Yoghurt;16;South;1;ST;31;31;EUR
.1~358;358;A5;Company;06;11;Butter;16;North;35;ST;70;2450;EUR
.1~362;362;A5;Company;06;11;Butter;16;West;28;ST;70;1960;EUR
.1~364;364;A5;Company;06;11;Cheese;16;North;24;ST;88;2112;EUR
.1~368;368;A5;Company;06;11;Cheese;16;West;249;ST;88;21912;EUR
.1~382;382;A5;Company;06;11;Milk;16;North;298;ST;32;9536;EUR
.1~390;390;A5;Company;06;11;Yoghurt;16;South;152;ST;31;4712;EUR
.1~398;398;A5;Company;06;12;Butter;16;West;0;;0;0;
.1~406;406;A5;Company;06;12;Cream;16;North;30;ST;79;2370;EUR
.1~408;408;A5;Company;06;12;Cream;16;South;95;ST;79;7505;EUR
.1~414;414;A5;Company;06;12;Ice Cream;16;South;44;ST;48;2112;EUR
.1~416;416;A5;Company;06;12;Ice Cream;16;West;0;;0;0;
.1~420;420;A5;Company;06;12;Milk;16;South;0;;0;0;
.1~426;426;A5;Company;06;12;Yoghurt;16;South;66;ST;31;2046;EUR
.1~428;428;A5;Company;06;12;Yoghurt;16;West;69;ST;31;2139;EUR
.1~430;430;A5;Company;07;13;Butter;16;North;88;ST;70;6160;EUR
.1~432;432;A5;Company;07;13;Butter;16;South;93;ST;70;6510;EUR
.1~436;436;A5;Company;07;13;Cheese;16;North;65;ST;88;5720;EUR
.1~442;442;A5;Company;07;13;Cream;16;North;56;ST;79;4424;EUR
.1~444;444;A5;Company;07;13;Cream;16;South;0;;0;0;
.1~446;446;A5;Company;07;13;Cream;16;West;0;;0;0;
.1~460;460;A5;Company;07;13;Yoghurt;16;North;188;ST;31;5828;EUR
.1~478;478;A5;Company;07;14;Cream;16;North;30;ST;79;2370;EUR
.1~480;480;A5;Company;07;14;Cream;16;South;77;ST;79;6083;EUR
.1~490;490;A5;Company;07;14;Milk;16;North;448;ST;32;14336;EUR
.1~502;502;A5;Company;08;15;Butter;16;North;46;ST;70;3220;EUR
.1~508;508;A5;Company;08;15;Cheese;16;North;20;ST;88;1760;EUR
.1~512;512;A5;Company;08;15;Cheese;16;West;55;ST;88;4840;EUR
.1~516;516;A5;Company;08;15;Cream;16;South;43;ST;79;3397;EUR
.1~536;536;A5;Company;08;15;Yoghurt;16;West;98;ST;31;3038;EUR
.1~542;542;A5;Company;08;16;Butter;16;West;27;ST;69;1863;EUR
.1~546;546;A5;Company;08;16;Cheese;16;South;19;ST;87,5;1662,5;EUR
.1~550;550;A5;Company;08;16;Cream;16;North;28;ST;78,5;2198;EUR
.1~554;554;A5;Company;08;16;Cream;16;West;89;ST;78,75;7007,5;EUR
.1~562;562;A5;Company;08;16;Milk;16;North;250;ST;31,6;7906,5;EUR
.1~576;576;B5;Company;01;1;Butter;16;South;0;;0;0;
.1~578;578;B5;Company;01;1;Butter;16;West;0;;0;0;
.1~596;596;B5;Company;01;1;Ice Cream;16;West;32;ST;54;1728;EUR
.1~598;598;B5;Company;01;1;Milk;16;North;83;ST;28;2324;EUR
.1~602;602;B5;Company;01;1;Yoghurt;16;South;62;ST;30;1860;EUR
.1~610;610;B5;Company;01;2;Butter;16;West;81;ST;67;5427;EUR
.1~614;614;B5;Company;01;2;Cheese;16;South;72;ST;90;6480;EUR
.1~616;616;B5;Company;01;2;Cheese;16;West;229;ST;90;20610;EUR
.1~618;618;B5;Company;01;2;Cream;16;North;0;;0;0;
.1~636;636;B5;Company;01;2;Yoghurt;16;North;459;ST;28;12852;EUR
.1~638;638;B5;Company;01;2;Yoghurt;16;South;396;ST;28;11088;EUR
.1~646;646;B5;Company;02;3;Butter;16;West;35;ST;66;2310;EUR
.1~664;664;B5;Company;02;3;Ice Cream;16;West;33;ST;52;1716;EUR
.1~672;672;B5;Company;02;3;Yoghurt;16;North;333;ST;28;9324;EUR
.1~674;674;B5;Company;02;3;Yoghurt;16;South;368;ST;28;10304;EUR
.1~680;680;B5;Company;02;4;Butter;16;South;91;ST;65,5;5945;EUR
.1~684;684;B5;Company;02;4;Cheese;16;North;61;ST;88;5368;EUR
.1~696;696;B5;Company;02;4;Ice Cream;16;North;33;ST;51,5;1690;EUR
.1~710;710;B5;Company;02;4;Yoghurt;16;South;290;ST;28,25;8196;EUR
.1~712;712;B5;Company;02;4;Yoghurt;16;West;303;ST;28,5;8620;EUR
.1~726;726;B5;Company;03;5;Cream;16;North;30;ST;78;2340;EUR
.1~728;728;B5;Company;03;5;Cream;16;South;124;ST;78;9672;EUR
.1~732;732;B5;Company;03;5;Ice Cream;16;North;143;ST;52;7436;EUR
.1~744;744;B5;Company;03;5;Yoghurt;16;North;48;ST;29;1392;EUR
.1~746;746;B5;Company;03;5;Yoghurt;16;South;313;ST;29;9077;EUR
.1~750;750;B5;Company;03;6;Butter;16;North;217;ST;65;14105;EUR
.1~752;752;B5;Company;03;6;Butter;16;South;110;ST;65;7150;EUR
.1~754;754;B5;Company;03;6;Butter;16;West;132;ST;65;8580;EUR
.1~756;756;B5;Company;03;6;Cheese;16;North;112;ST;88;9856;EUR
.1~758;758;B5;Company;03;6;Cheese;16;South;58;ST;88;5104;EUR
.1~760;760;B5;Company;03;6;Cheese;16;West;132;ST;88;11616;EUR
.1~768;768;B5;Company;03;6;Ice Cream;16;North;67;ST;51;3417;EUR
.1~770;770;B5;Company;03;6;Ice Cream;16;South;79;ST;51,5;4066;EUR
.1~774;774;B5;Company;03;6;Milk;16;North;164;ST;26;4264;EUR
.1~780;780;B5;Company;03;6;Yoghurt;16;North;604;ST;28,11;16964;EUR
.1~782;782;B5;Company;03;6;Yoghurt;16;South;261;ST;28;7308;EUR
.1~786;786;B5;Company;04;7;Butter;16;North;112;ST;65;7280;EUR
.1~796;796;B5;Company;04;7;Cheese;16;West;101;ST;88;8888;EUR
.1~804;804;B5;Company;04;7;Ice Cream;16;North;178;ST;52;9256;EUR
.1~808;808;B5;Company;04;7;Ice Cream;16;West;0;;0;0;
.1~810;810;B5;Company;04;7;Milk;16;North;441;ST;26;11466;EUR
.1~814;814;B5;Company;04;7;Milk;16;West;325;ST;26;8450;EUR
.1~818;818;B5;Company;04;7;Yoghurt;16;South;260;ST;28,5;7410;EUR
.1~822;822;B5;Company;04;8;Butter;16;North;183;ST;65;11895;EUR
.1~826;826;B5;Company;04;8;Butter;16;West;69;ST;65;4485;EUR
.1~828;828;B5;Company;04;8;Cheese;16;North;120;ST;88;10560;EUR
.1~830;830;B5;Company;04;8;Cheese;16;South;54;ST;88;4752;EUR
.1~854;854;B5;Company;04;8;Yoghurt;16;South;217;ST;28,5;6184,5;EUR
.1~856;856;B5;Company;04;8;Yoghurt;16;West;290;ST;28,5;8265;EUR
.1~858;858;B5;Company;05;9;Butter;16;North;66;ST;65;4290;EUR
.1~866;866;B5;Company;05;9;Cheese;16;South;140;ST;88;12320;EUR
.1~868;868;B5;Company;05;9;Cheese;16;West;226;ST;88;19888;EUR
.1~872;872;B5;Company;05;9;Cream;16;South;94;ST;77;7238;EUR
.1~874;874;B5;Company;05;9;Cream;16;West;23;ST;77;1771;EUR
.1~878;878;B5;Company;05;9;Ice Cream;16;South;0;;0;0;
.1~882;882;B5;Company;05;9;Milk;16;North;419;ST;27;11313;EUR
.1~884;884;B5;Company;05;9;Milk;16;South;241;ST;27;6507;EUR
.1~886;886;B5;Company;05;9;Milk;16;West;269;ST;27;7263;EUR
.1~890;890;B5;Company;05;9;Yoghurt;16;South;417;ST;28,5;11884,5;EUR
.1~904;904;B5;Company;05;10;Cheese;16;West;220;ST;88;19360;EUR
.1~914;914;B5;Company;05;10;Ice Cream;16;South;0;;0;0;
.1~916;916;B5;Company;05;10;Ice Cream;16;West;0;;0;0;
.1~918;918;B5;Company;05;10;Milk;16;North;403;ST;27;10881;EUR
.1~938;938;B5;Company;06;11;Cheese;16;South;62;ST;88;5456;EUR
.1~942;942;B5;Company;06;11;Cream;16;North;19;ST;77;1463;EUR
.1~944;944;B5;Company;06;11;Cream;16;South;24;ST;77;1848;EUR
.1~946;946;B5;Company;06;11;Cream;16;West;52;ST;77;4004;EUR
.1~958;958;B5;Company;06;11;Milk;16;West;223;ST;27,66;6166;EUR
.1~962;962;B5;Company;06;11;Yoghurt;16;South;327;ST;30;9810;EUR
.1~966;966;B5;Company;06;12;Butter;16;North;89;ST;66;5874;EUR
.1~974;974;B5;Company;06;12;Cheese;16;South;62;ST;88;5456;EUR
.1~980;980;B5;Company;06;12;Cream;16;South;55;ST;77;4235;EUR
.1~982;982;B5;Company;06;12;Cream;16;West;41;ST;77;3157;EUR
.1~986;986;B5;Company;06;12;Ice Cream;16;South;35;ST;52;1820;EUR
.1~992;992;B5;Company;06;12;Milk;16;South;236;ST;27,16;6410,5;EUR
.1~998;998;B5;Company;06;12;Yoghurt;16;South;196;ST;29;5684;EUR
.1~1000;1000;B5;Company;06;12;Yoghurt;16;West;213;ST;29;6177;EUR
.1~1004;1004;B5;Company;07;13;Butter;16;South;293;ST;66;19338;EUR
.1~1006;1006;B5;Company;07;13;Butter;16;West;88;ST;66;5808;EUR
.1~1008;1008;B5;Company;07;13;Cheese;16;North;157;ST;88;13816;EUR
.1~1014;1014;B5;Company;07;13;Cream;16;North;63;ST;77;4851;EUR
.1~1020;1020;B5;Company;07;13;Ice Cream;16;North;159;ST;52;8268;EUR
.1~1032;1032;B5;Company;07;13;Yoghurt;16;North;226;ST;29;6554;EUR
.1~1048;1048;B5;Company;07;14;Cheese;16;West;297;ST;88;26136;EUR
.1~1050;1050;B5;Company;07;14;Cream;16;North;102;ST;77;7854;EUR
.1~1052;1052;B5;Company;07;14;Cream;16;South;48;ST;77;3696;EUR
.1~1054;1054;B5;Company;07;14;Cream;16;West;28;ST;77;2156;EUR
.1~1062;1062;B5;Company;07;14;Milk;16;North;508;ST;28;14224;EUR
.1~1068;1068;B5;Company;07;14;Yoghurt;16;North;604;ST;29,79;17992,2;EUR
.1~1072;1072;B5;Company;07;14;Yoghurt;16;West;296;ST;29,84;8831,6;EUR
.1~1082;1082;B5;Company;08;15;Cheese;16;South;41;ST;88,05;3610;EUR
.1~1088;1088;B5;Company;08;15;Cream;16;South;81;ST;77,02;6237,2;EUR
.1~1092;1092;B5;Company;08;15;Ice Cream;16;North;181;ST;52,3;9465,5;EUR
.1~1096;1096;B5;Company;08;15;Ice Cream;16;West;78;ST;52,25;4076;EUR
.1~1100;1100;B5;Company;08;15;Milk;16;South;155;ST;28;4340;EUR
.1~1102;1102;B5;Company;08;15;Milk;16;West;375;ST;28;10500;EUR
.1~1108;1108;B5;Company;08;15;Yoghurt;16;West;106;ST;29,8;3158,8;EUR
.1~1110;1110;B5;Company;08;16;Butter;16;North;87;ST;65,33;5683;EUR
.1~1132;1132;B5;Company;08;16;Ice Cream;16;West;51;ST;52,25;2666;EUR
.1~1136;1136;B5;Company;08;16;Milk;16;South;227;ST;27,46;6233,6;EUR
.1~1140;1140;B5;Company;08;16;Yoghurt;16;North;365;ST;29,53;10811,4;EUR
.1~1144;1144;B5;Company;08;16;Yoghurt;16;West;52;ST;29;1508;EUR
.1~1148;1148;C5;Company;01;1;Butter;16;South;0;;0;0;
.1~1150;1150;C5;Company;01;1;Butter;16;West;0;;0;0;
.1~1166;1166;C5;Company;01;1;Ice Cream;16;South;0;;0;0;
.1~1168;1168;C5;Company;01;1;Ice Cream;16;West;0;;0;0;
.1~1170;1170;C5;Company;01;1;Milk;16;North;0;;0;0;
.1~1174;1174;C5;Company;01;1;Yoghurt;16;South;0;;0;0;
.1~1176;1176;C5;Company;01;1;Yoghurt;16;West;0;;0;0;
.1~1180;1180;C5;Company;01;2;Butter;16;South;33;ST;72;2376;EUR
.1~1184;1184;C5;Company;01;2;Cheese;16;North;20;ST;99;1980;EUR
.1~1186;1186;C5;Company;01;2;Cheese;16;South;0;;0;0;
.1~1190;1190;C5;Company;01;2;Cream;16;North;0;;0;0;
.1~1192;1192;C5;Company;01;2;Cream;16;South;0;;0;0;
.1~1208;1208;C5;Company;01;2;Yoghurt;16;North;70;ST;33;2310;EUR
.1~1212;1212;C5;Company;01;2;Yoghurt;16;West;0;;0;0;
.1~1216;1216;C5;Company;02;3;Butter;16;South;56;ST;69,75;3910,5;EUR
.1~1226;1226;C5;Company;02;3;Cream;16;North;51;ST;81;4131;EUR
.1~1232;1232;C5;Company;02;3;Ice Cream;16;North;200;ST;49,5;9900;EUR
.1~1248;1248;C5;Company;02;3;Yoghurt;16;West;51;ST;33;1683;EUR
.1~1258;1258;C5;Company;02;4;Cheese;16;South;60;ST;92,66;5558,5;EUR
.1~1260;1260;C5;Company;02;4;Cheese;16;West;127;ST;92,83;11790,5;EUR
.1~1264;1264;C5;Company;02;4;Cream;16;South;76;ST;79,3;6026,8;EUR
.1~1274;1274;C5;Company;02;4;Milk;16;North;224;ST;30;6720;EUR
.1~1276;1276;C5;Company;02;4;Milk;16;South;152;ST;30;4560;EUR
.1~1282;1282;C5;Company;02;4;Yoghurt;16;South;114;ST;31,9;3624,8;EUR
.1~1284;1284;C5;Company;02;4;Yoghurt;16;West;0;;0;0;
.1~1298;1298;C5;Company;03;5;Cream;16;North;51;ST;79,15;4035,3;EUR
.1~1300;1300;C5;Company;03;5;Cream;16;South;76;ST;79,1;6010,3;EUR
.1~1302;1302;C5;Company;03;5;Cream;16;West;54;ST;79;4266;EUR
.1~1304;1304;C5;Company;03;5;Ice Cream;16;North;200;ST;49;9800;EUR
.1~1306;1306;C5;Company;03;5;Ice Cream;16;South;125;ST;49,26;6160,2;EUR
.1~1310;1310;C5;Company;03;5;Milk;16;North;400;ST;30;12000;EUR
.1~1316;1316;C5;Company;03;5;Yoghurt;16;North;129;ST;31,35;4049,4;EUR
.1~1338;1338;C5;Company;03;6;Cream;16;West;44;ST;79,05;3478,4;EUR
.1~1346;1346;C5;Company;03;6;Milk;16;North;128;ST;30,3;3878,4;EUR
.1~1350;1350;C5;Company;03;6;Milk;16;West;0;;0;0;
.1~1358;1358;C5;Company;04;7;Butter;16;North;61;ST;68;4148;EUR
.1~1362;1362;C5;Company;04;7;Butter;16;West;95;ST;68,03;6463,1;EUR
.1~1374;1374;C5;Company;04;7;Cream;16;West;53;ST;79,2;4197,6;EUR
.1~1376;1376;C5;Company;04;7;Ice Cream;16;North;159;ST;50,07;7959,3;EUR
.1~1380;1380;C5;Company;04;7;Ice Cream;16;West;0;;0;0;
.1~1390;1390;C5;Company;04;7;Yoghurt;16;South;141;ST;31,3;4413,3;EUR
.1~1394;1394;C5;Company;04;8;Butter;16;North;22;ST;68,1;1498,2;EUR
.1~1396;1396;C5;Company;04;8;Butter;16;South;131;ST;68,1;8921,1;EUR
.1~1412;1412;C5;Company;04;8;Ice Cream;16;North;158;ST;50,1;7915,8;EUR
.1~1420;1420;C5;Company;04;8;Milk;16;South;0;;0;0;
.1~1422;1422;C5;Company;04;8;Milk;16;West;0;;0;0;
.1~1424;1424;C5;Company;04;8;Yoghurt;16;North;130;ST;31,6;4108;EUR
.1~1432;1432;C5;Company;05;9;Butter;16;South;169;ST;68,25;11534,25;EUR
.1~1434;1434;C5;Company;05;9;Butter;16;West;15;ST;68,25;1023,75;EUR
.1~1438;1438;C5;Company;05;9;Cheese;16;South;50;ST;91,15;4557,5;EUR
.1~1440;1440;C5;Company;05;9;Cheese;16;West;196;ST;91,15;17865,4;EUR
.1~1444;1444;C5;Company;05;9;Cream;16;South;106;ST;77,78;8243,9;EUR
.1~1446;1446;C5;Company;05;9;Cream;16;West;0;;0;0;
.1~1470;1470;C5;Company;05;10;Butter;16;West;0;;0;0;
.1~1472;1472;C5;Company;05;10;Cheese;16;North;43;ST;91,2;3921,6;EUR
.1~1476;1476;C5;Company;05;10;Cheese;16;West;98;ST;91,2;8937,6;EUR
.1~1480;1480;C5;Company;05;10;Cream;16;South;110;ST;77;8470;EUR
.1~1488;1488;C5;Company;05;10;Ice Cream;16;West;0;;0;0;
.1~1496;1496;C5;Company;05;10;Yoghurt;16;North;138;ST;31,75;4381,5;EUR
.1~1508;1508;C5;Company;06;11;Cheese;16;North;0;;0;0;
.1~1510;1510;C5;Company;06;11;Cheese;16;South;0;;0;0;
.1~1514;1514;C5;Company;06;11;Cream;16;North;65;ST;77,3;5024,5;EUR
.1~1518;1518;C5;Company;06;11;Cream;16;West;0;;0;0;
.1~1520;1520;C5;Company;06;11;Ice Cream;16;North;168;ST;50,2;8433,6;EUR
.1~1538;1538;C5;Company;06;12;Butter;16;North;83;ST;68,1;5654,8;EUR
.1~1546;1546;C5;Company;06;12;Cheese;16;South;22;ST;90,2;1984,4;EUR
.1~1552;1552;C5;Company;06;12;Cream;16;South;25;ST;77,3;1932,5;EUR
.1~1554;1554;C5;Company;06;12;Cream;16;West;0;;0;0;
.1~1556;1556;C5;Company;06;12;Ice Cream;16;North;112;ST;50,2;5622,4;EUR
.1~1582;1582;C5;Company;07;13;Cheese;16;South;69;ST;90,3;6230,7;EUR
.1~1586;1586;C5;Company;07;13;Cream;16;North;91;ST;77,5;7052,5;EUR
.1~1594;1594;C5;Company;07;13;Ice Cream;16;South;109;ST;49,5;5395,5;EUR
.1~1608;1608;C5;Company;07;13;Yoghurt;16;West;0;;0;0;
.1~1610;1610;C5;Company;07;14;Butter;16;North;45;ST;68,1;3064,5;EUR
.1~1612;1612;C5;Company;07;14;Butter;16;South;133;ST;68,1;9057,3;EUR
.1~1618;1618;C5;Company;07;14;Cheese;16;South;50;ST;90,3;4515;EUR
.1~1626;1626;C5;Company;07;14;Cream;16;West;0;;0;0;
.1~1642;1642;C5;Company;07;14;Yoghurt;16;South;501;ST;32,43;16251,79;EUR
.1~1646;1646;C5;Company;08;15;Butter;16;North;112;ST;68,1;7627,2;EUR
.1~1652;1652;C5;Company;08;15;Cheese;16;North;37;ST;90,25;3339,1;EUR
.1~1660;1660;C5;Company;08;15;Cream;16;South;175;ST;77,46;13555,65;EUR
.1~1676;1676;C5;Company;08;15;Yoghurt;16;North;59;ST;32,37;1909,83;EUR
.1~1680;1680;C5;Company;08;15;Yoghurt;16;West;0;;0;0;
.1~1684;1684;C5;Company;08;16;Butter;16;South;196;ST;68,28;13384,9;EUR
.1~1688;1688;C5;Company;08;16;Cheese;16;North;80;ST;90,2;7216;EUR
.1~1690;1690;C5;Company;08;16;Cheese;16;South;116;ST;90,08;10448,6;EUR
.1~1696;1696;C5;Company;08;16;Cream;16;South;0;;0;0;
.1~1706;1706;C5;Company;08;16;Milk;16;North;364;ST;31,19;11351,55;EUR
.1~1716;1716;C5;Company;08;16;Yoghurt;16;West;0;;0;0;
.1~1718;1718;D5;Company;01;1;Butter;16;North;0;;0;0;
.1~1720;1720;D5;Company;01;1;Butter;16;South;0;;0;0;
.1~1722;1722;D5;Company;01;1;Butter;16;West;0;;0;0;
.1~1738;1738;D5;Company;01;1;Ice Cream;16;South;0;;0;0;
.1~1740;1740;D5;Company;01;1;Ice Cream;16;West;0;;0;0;
.1~1742;1742;D5;Company;01;1;Milk;16;North;0;;0;0;
.1~1744;1744;D5;Company;01;1;Milk;16;West;64;ST;28,68;1835,52;EUR
.1~1746;1746;D5;Company;01;1;Yoghurt;16;South;53;ST;32,31;1712,43;EUR
.1~1748;1748;D5;Company;01;1;Yoghurt;16;West;0;;0;0;
.1~1752;1752;D5;Company;01;2;Butter;16;South;112;ST;72;8064;EUR
.1~1756;1756;D5;Company;01;2;Cheese;16;North;0;;0;0;
.1~1758;1758;D5;Company;01;2;Cheese;16;South;0;;0;0;
.1~1760;1760;D5;Company;01;2;Cheese;16;West;60;ST;99,33;5955;EUR
.1~1762;1762;D5;Company;01;2;Cream;16;North;23;ST;81,5;1874,5;EUR
.1~1764;1764;D5;Company;01;2;Cream;16;South;22;ST;82;1804;EUR
.1~1770;1770;D5;Company;01;2;Ice Cream;16;South;64;ST;51,75;3312;EUR
.1~1774;1774;D5;Company;01;2;Milk;16;North;300;ST;28,1;8430;EUR
.1~1784;1784;D5;Company;01;2;Yoghurt;16;West;0;;0;0;
.1~1790;1790;D5;Company;02;3;Butter;16;West;0;;0;0;
.1~1814;1814;D5;Company;02;3;Milk;16;West;0;;0;0;
.1~1816;1816;D5;Company;02;3;Yoghurt;16;North;0;;0;0;
.1~1818;1818;D5;Company;02;3;Yoghurt;16;South;0;;0;0;
.1~1826;1826;D5;Company;02;4;Butter;16;West;56;ST;67,7;3791,2;EUR
.1~1832;1832;D5;Company;02;4;Cheese;16;West;106;ST;93,52;9911,3;EUR
.1~1834;1834;D5;Company;02;4;Cream;16;North;0;;0;0;
.1~1844;1844;D5;Company;02;4;Ice Cream;16;West;45;ST;50,8;2286;EUR
.1~1846;1846;D5;Company;02;4;Milk;16;North;534;ST;27,81;14858,5;EUR
.1~1848;1848;D5;Company;02;4;Milk;16;South;158;ST;28;4424;EUR
.1~1858;1858;D5;Company;03;5;Butter;16;North;56;ST;67,3;3768,8;EUR
.1~1860;1860;D5;Company;03;5;Butter;16;South;184;ST;67,3;12383,2;EUR
.1~1864;1864;D5;Company;03;5;Cheese;16;North;116;ST;92,19;10696,4;EUR
.1~1866;1866;D5;Company;03;5;Cheese;16;South;21;ST;92,8;1948,8;EUR
.1~1870;1870;D5;Company;03;5;Cream;16;North;80;ST;77,28;6183,44;EUR
.1~1878;1878;D5;Company;03;5;Ice Cream;16;South;41;ST;50;2050;EUR
.1~1894;1894;D5;Company;03;6;Butter;16;North;107;ST;67,02;7171,14;EUR
.1~1904;1904;D5;Company;03;6;Cheese;16;West;161;ST;91,7;14763,7;EUR
.1~1910;1910;D5;Company;03;6;Cream;16;West;72;ST;76,96;5541,12;EUR
.1~1912;1912;D5;Company;03;6;Ice Cream;16;North;214;ST;50;10700;EUR
.1~1914;1914;D5;Company;03;6;Ice Cream;16;South;79;ST;50;3950;EUR
.1~1918;1918;D5;Company;03;6;Milk;16;North;802;ST;27;21654;EUR
.1~1930;1930;D5;Company;04;7;Butter;16;North;26;ST;68,5;1781;EUR
.1~1938;1938;D5;Company;04;7;Cheese;16;South;16;ST;91,23;1459,68;EUR
.1~1942;1942;D5;Company;04;7;Cream;16;North;114;ST;76,13;8678,82;EUR
.1~1944;1944;D5;Company;04;7;Cream;16;South;159;ST;76,13;12104,67;EUR
.1~1946;1946;D5;Company;04;7;Cream;16;West;112;ST;76,13;8526,56;EUR
.1~1948;1948;D5;Company;04;7;Ice Cream;16;North;95;ST;50;4750;EUR
.1~1950;1950;D5;Company;04;7;Ice Cream;16;South;40;ST;50;2000;EUR
.1~1968;1968;D5;Company;04;8;Butter;16;South;113;ST;67,8;7661,4;EUR
.1~1978;1978;D5;Company;04;8;Cream;16;North;56;ST;76,07;4260,42;EUR
.1~1980;1980;D5;Company;04;8;Cream;16;South;114;ST;76,07;8672,33;EUR
.1~1988;1988;D5;Company;04;8;Ice Cream;16;West;34;ST;50;1700;EUR
.1~1994;1994;D5;Company;04;8;Milk;16;West;572;ST;27,15;15533,62;EUR
.1~1996;1996;D5;Company;04;8;Yoghurt;16;North;350;ST;27;9450;EUR
.1~1998;1998;D5;Company;04;8;Yoghurt;16;South;549;ST;27,72;15305,76;EUR
.1~2000;2000;D5;Company;04;8;Yoghurt;16;West;236;ST;27,81;6488,64;EUR
.1~2018;2018;D5;Company;05;9;Cream;16;West;23;ST;75,9;1745,7;EUR
.1~2036;2036;D5;Company;05;9;Yoghurt;16;West;75;ST;27,25;2060,2;EUR
.1~2038;2038;D5;Company;05;10;Butter;16;North;59;ST;67,4;3976,6;EUR
.1~2048;2048;D5;Company;05;10;Cheese;16;West;71;ST;90,5;6425,5;EUR
.1~2613;2613;E5;Market;05;10;Butter;16;West;392;ST;65,81;25848,8;EUR
.1~2617;2617;E5;Market;05;10;Cheese;16;South;379;ST;88,91;33665,2;EUR
.1~2619;2619;E5;Market;05;10;Cheese;16;West;1273;ST;89,46;113973,1;EUR
.1~2627;2627;E5;Market;05;10;Ice Cream;16;North;743;ST;49,46;36704,55;EUR
.1~2633;2633;E5;Market;05;10;Milk;16;North;3520;ST;29,71;104183,49;EUR
.1~2635;2635;E5;Market;05;10;Milk;16;South;1036;ST;27,83;28712,2;EUR
.1~2639;2639;E5;Market;05;10;Yoghurt;16;North;2464;ST;30,85;75580,14;EUR
.1~2641;2641;E5;Market;05;10;Yoghurt;16;South;2192;ST;30,86;67269,17;EUR
.1~2647;2647;E5;Market;06;11;Butter;16;South;844;ST;66,73;56250,1;EUR
.1~2657;2657;E5;Market;06;11;Cream;16;North;239;ST;78,36;18727,7;EUR
.1~2659;2659;E5;Market;06;11;Cream;16;South;469;ST;77,72;36409,92;EUR
.1~2665;2665;E5;Market;06;11;Ice Cream;16;South;716;ST;49,08;35072,7;EUR
.1~2677;2677;E5;Market;06;11;Yoghurt;16;South;2525;ST;31,86;80072,75;EUR
.1~2679;2679;E5;Market;06;11;Yoghurt;16;West;322;ST;32,37;10507,5;EUR
.1~2681;2681;E5;Market;06;12;Butter;16;North;570;ST;66,01;37577,1;EUR
