ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~53;53;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;113;113
.1~127;127;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~99;99;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~150;150;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;150;-150
.1~120;120;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~118;118;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;150;-150
.1~141;141;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~110;110;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~145;145;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;190;-190
.1~143;143;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;63;63
.1~115;115;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;70;70
.1~138;138;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;113;113
.1~130;130;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;450;-450
.1~117;117;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~50;50;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;120;-120
.1~58;58;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~97;97;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~79;79;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;16;16
.1~46;46;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~67;67;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~574;574;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;88;-88
.1~549;549;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;44;-44
.1~582;582;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;124;-124
.1~510;510;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;62;-62
.1~564;564;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;62;-62
.1~536;536;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;62;-62
.1~497;497;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;88;-88
.1~569;569;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;244;-244
.1~544;544;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;117;-117
.1~560;560;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;92;-92
.1~532;532;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;92;-92
.1~492;492;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;117;-117
.1~502;502;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;141;-141
.1~508;508;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;92;-92
.1~552;552;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;88;-88
.1~524;524;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;88;-88
.1~584;584;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;114;-114
.1~493;493;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;44;-44
.1~556;556;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;68;-68
.1~578;578;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;176;-176
.1~519;519;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;117;-117
.1~529;529;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;141;-141
.1~597;597;E9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;9;-9
.1~520;520;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;EE-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;44;-44
.1~572;572;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;42;42
.1~523;523;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;9;9
.1~504;504;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;16;16
.1~580;580;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;73;73
.1~551;551;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;17;17
.1~550;550;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;11;11
.1~570;570;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;156;156
.1~565;565;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;12;12
.1~538;538;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;28;28
.1~512;512;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;12;12
.1~548;548;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;21;21
.1~495;495;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;21;21
.1~555;555;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;12;12
.1~501;501;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;102;102
.1~598;598;E9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;9;9
.1~577;577;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;34;34
.1~499;499;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;17;17
.1~545;545;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;30;30
.1~517;517;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;30;30
.1~587;587;E9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;40;40
.1~562;562;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;22;22
.1~509;509;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;22;22
.1~521;521;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;21;21
.1~531;531;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;16;16
.1~503;503;E9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;23;23
.1~561;561;E9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;EE-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;8;8
.1~534;534;E9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;EE-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;30;30
